Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Actual Transit days,Delayed Flag,Cost per mille,Cost per Kg,Cost Efficiency,Weight Category,Distance Category
SH11519,Warehouse_DEN,Portland,LaserShip,2023-12-25,2023-12-26,22.3,,Delivered,148,1,1.0,0,,,,Heavy,Local
SH11520,Warehouse_HOU,Dallas,Amazon Logistics,2023-05-31,2023-06-02,28.2,103.67,Delivered,599,2,2.0,0,0.17307178631051753,3.6762411347517734,51.835,Heavy,Regional
SH11521,Warehouse_DEN,Denver,DHL,2023-08-09,2023-08-10,11.4,44.4,Delivered,234,1,1.0,0,0.18974358974358974,3.894736842105263,44.4,Medium,Local
SH11522,Warehouse_SF,San Francisco,DHL,2023-05-31,2023-06-08,10.8,271.64,Delivered,1974,8,8.0,0,0.13760891590678825,25.15185185185185,33.955,Medium,Cross-country
SH11523,Warehouse_CHI,San Francisco,Amazon Logistics,2023-08-25,2023-08-31,12.2,259.25,Delivered,2271,6,6.0,0,0.11415675913694408,21.25,43.208333333333336,Medium,International
SH11524,Warehouse_SF,Miami,FedEx,2023-08-29,2023-09-02,22.8,221.62,Returned,1599,4,4.0,0,0.138599124452783,9.720175438596492,55.405,Heavy,Cross-country
SH11525,Warehouse_CHI,Minneapolis,DHL,2023-06-17,2023-06-22,15.1,142.08,Delivered,977,5,5.0,0,0.145424769703173,9.409271523178809,28.416000000000004,Medium,Regional
SH11526,Warehouse_NYC,Denver,Amazon Logistics,2023-10-03,2023-10-06,11.3,154.45,Delivered,1311,3,3.0,0,0.11781083142639207,13.668141592920351,51.48333333333333,Medium,Cross-country
SH11527,Warehouse_CHI,Los Angeles,Amazon Logistics,2023-05-16,2023-05-18,64.7,105.03,Delivered,268,2,2.0,0,0.3919029850746269,1.6233384853168469,52.515,Very Heavy,Local
SH11528,Warehouse_DEN,San Francisco,USPS,2023-09-25,2023-09-29,64.8,258.52,Delivered,1466,4,4.0,0,0.176343792633015,3.9895061728395063,64.63,Very Heavy,Cross-country
SH11529,Warehouse_ATL,Chicago,DHL,2023-03-03,2023-03-12,21.2,312.87,Delivered,2181,9,9.0,0,0.1434525447042641,14.758018867924529,34.763333333333335,Heavy,International
SH11530,Warehouse_HOU,Houston,OnTrac,2023-01-06,2023-01-08,13.4,62.54,Delivered,379,2,2.0,0,0.1650131926121372,4.667164179104478,31.27,Medium,Regional
SH11531,Warehouse_HOU,Portland,USPS,2023-10-31,2023-11-03,9.2,22.1,Delivered,123,3,3.0,0,0.1796747967479675,2.4021739130434785,7.366666666666667,Medium,Local
SH11532,Warehouse_SF,Houston,LaserShip,2023-06-12,2023-06-15,35.4,,Delivered,1203,3,3.0,0,,,,Heavy,Cross-country
SH11533,Warehouse_ATL,Phoenix,USPS,2023-06-03,2023-06-06,41.9,108.73,Delivered,501,3,3.0,0,0.21702594810379242,2.594988066825776,36.24333333333333,Heavy,Regional
SH11534,Warehouse_SF,Minneapolis,Amazon Logistics,2023-12-28,2024-01-01,10.3,164.78,Lost,1034,4,4.0,0,0.15936170212765957,15.998058252427183,41.195,Medium,Cross-country
SH11535,Warehouse_MIA,Denver,FedEx,2023-11-03,2023-11-04,6.0,50.96,In Transit,283,1,1.0,0,0.18007067137809188,8.493333333333334,50.96,Medium,Local
SH11536,Warehouse_SF,San Francisco,DHL,2023-12-24,2024-01-08,14.8,137.77,Delayed,655,4,15.0,1,0.21033587786259544,9.308783783783785,9.184666666666667,Medium,Regional
SH11537,Warehouse_SEA,Minneapolis,OnTrac,2023-09-30,2023-10-02,17.9,87.69,Delivered,552,2,2.0,0,0.15885869565217392,4.898882681564246,43.845,Medium,Regional
SH11538,Warehouse_CHI,Miami,FedEx,2023-05-13,2023-05-17,179.1,216.48,Delivered,1350,4,4.0,0,0.16035555555555556,1.2087102177554438,54.12,Very Heavy,Cross-country
SH11539,Warehouse_LA,Minneapolis,FedEx,2023-11-23,2023-11-29,36.3,439.48,Delivered,2181,6,6.0,0,0.2015038972948189,12.1068870523416,73.24666666666667,Heavy,International
SH11540,Warehouse_ATL,Minneapolis,DHL,2023-06-04,2023-06-10,5.8,338.34,Delivered,2466,6,6.0,0,0.13720194647201944,58.33448275862069,56.38999999999999,Medium,International
SH11541,Warehouse_SF,Phoenix,OnTrac,2023-05-07,2023-05-12,5.6,78.42,Delivered,636,5,5.0,0,0.12330188679245284,14.00357142857143,15.684000000000001,Medium,Regional
SH11542,Warehouse_CHI,Detroit,USPS,2023-12-02,2023-12-04,14.1,58.04,Delivered,283,2,2.0,0,0.20508833922261485,4.116312056737589,29.02,Medium,Local
SH11543,Warehouse_SF,Miami,Amazon Logistics,2023-04-28,2023-04-30,12.0,43.35,Delivered,208,2,2.0,0,0.20841346153846155,3.6125000000000003,21.675,Medium,Local
SH11544,Warehouse_LA,Seattle,LaserShip,2023-11-23,2023-11-26,51.0,,Delivered,1135,3,3.0,0,,,,Very Heavy,Cross-country
SH11545,Warehouse_SEA,Atlanta,OnTrac,2023-06-17,2023-06-20,25.2,190.12,Delivered,1442,3,3.0,0,0.13184466019417476,7.544444444444445,63.373333333333335,Heavy,Cross-country
SH11546,Warehouse_LA,New York,LaserShip,2023-05-06,2023-05-09,24.1,70.43,Delivered,295,3,3.0,0,0.23874576271186443,2.9224066390041497,23.47666666666667,Heavy,Local
SH11547,Warehouse_BOS,Denver,OnTrac,2023-10-29,2023-11-06,17.5,240.07,Delivered,1720,8,8.0,0,0.13957558139534884,13.718285714285713,30.00875,Medium,Cross-country
SH11548,Warehouse_HOU,Boston,OnTrac,2023-06-15,2023-06-18,46.3,155.66,Delivered,912,3,3.0,0,0.17067982456140351,3.361987041036717,51.88666666666666,Heavy,Regional
SH11549,Warehouse_BOS,Miami,LaserShip,2023-06-16,2023-06-23,25.6,287.97,Lost,2129,7,7.0,0,0.13526068576796618,11.248828125000001,41.13857142857143,Heavy,International
SH11550,Warehouse_ATL,Miami,OnTrac,2023-03-29,2023-03-30,41.5,85.01,Delivered,305,1,1.0,0,0.27872131147540985,2.048433734939759,85.01,Heavy,Regional
SH11551,Warehouse_MIA,Seattle,DHL,2023-09-25,,17.4,305.83,Delivered,1894,6,,0,0.16147307286166843,17.576436781609196,,Medium,Cross-country
SH11552,Warehouse_SEA,Boston,OnTrac,2023-01-03,,184.3,497.31,Delayed,1941,7,,1,0.25621329211746524,2.6983722192078132,,Very Heavy,Cross-country
SH11553,Warehouse_BOS,Atlanta,LaserShip,2023-08-24,2023-08-30,50.5,323.77,Delivered,2250,6,6.0,0,0.14389777777777776,6.411287128712871,53.961666666666666,Very Heavy,International
SH11554,Warehouse_MIA,Detroit,LaserShip,2023-09-16,2023-09-23,9.0,261.35,Delivered,2105,7,7.0,0,0.12415676959619953,29.03888888888889,37.33571428571429,Medium,International
SH11555,Warehouse_SF,Houston,DHL,2023-12-20,2023-12-27,10.5,81.73,Delayed,397,2,7.0,1,0.20586901763224183,7.783809523809524,11.675714285714287,Medium,Regional
SH11556,Warehouse_DEN,Miami,Amazon Logistics,2023-01-10,2023-01-14,6.7,54.04,Delivered,392,4,4.0,0,0.13785714285714284,8.065671641791045,13.51,Medium,Regional
SH11557,Warehouse_SF,Houston,OnTrac,2023-07-11,2023-07-25,9.0,126.74,Delayed,979,4,14.0,1,0.12945863125638407,14.08222222222222,9.052857142857142,Medium,Regional
SH11558,Warehouse_CHI,Portland,USPS,2023-03-14,2023-03-22,15.1,193.28,Delayed,1427,4,8.0,1,0.13544498948843728,12.8,24.16,Medium,Cross-country
SH11559,Warehouse_SF,Dallas,OnTrac,2023-01-26,2023-01-31,20.7,254.82,Delivered,1956,5,5.0,0,0.1302760736196319,12.310144927536232,50.964,Heavy,Cross-country
SH11560,Warehouse_NYC,Houston,USPS,2023-11-24,2023-11-29,18.1,132.04,Delivered,863,5,5.0,0,0.15300115874855155,7.295027624309391,26.407999999999998,Medium,Regional
SH11561,Warehouse_SEA,New York,USPS,2023-04-22,2023-04-29,22.1,305.98,Delivered,2347,7,7.0,0,0.13037068598210483,13.845248868778281,43.71142857142858,Heavy,International
SH11562,Warehouse_SEA,Houston,DHL,2023-04-27,2023-05-01,28.8,151.25,Delivered,919,4,4.0,0,0.1645810663764962,5.251736111111111,37.8125,Heavy,Regional
SH11563,Warehouse_LA,Boston,OnTrac,2023-11-21,2023-11-24,46.2,94.64,Delivered,176,3,3.0,0,0.5377272727272727,2.0484848484848484,31.546666666666667,Heavy,Local
SH11564,Warehouse_SEA,Detroit,DHL,2023-07-26,2023-07-31,49.5,383.77,Delivered,2055,5,5.0,0,0.1867493917274939,7.752929292929292,76.75399999999999,Heavy,International
SH11565,Warehouse_HOU,Chicago,UPS,2023-04-10,,39.2,293.51,Delivered,1732,6,,0,0.16946304849884525,7.487499999999999,,Heavy,Cross-country
SH11566,Warehouse_HOU,Los Angeles,USPS,2023-10-04,2023-10-09,17.7,168.61,Delivered,1439,5,5.0,0,0.11717164697706742,9.525988700564973,33.722,Medium,Cross-country
SH11567,Warehouse_HOU,Minneapolis,FedEx,2023-03-30,2023-04-01,27.9,138.4,Delivered,860,2,2.0,0,0.16093023255813954,4.96057347670251,69.2,Heavy,Regional
SH11568,Warehouse_SF,Atlanta,DHL,2023-01-16,2023-01-21,4.6,291.01,Delivered,2171,5,5.0,0,0.13404421925380008,63.263043478260876,58.202,Light,International
SH11569,Warehouse_MIA,Detroit,UPS,2023-03-09,2023-03-16,13.6,261.01,Delivered,2029,7,7.0,0,0.1286397240019714,19.191911764705882,37.287142857142854,Medium,International
SH11570,Warehouse_CHI,Chicago,LaserShip,2023-03-07,2023-03-11,137.5,165.56,Delivered,136,4,4.0,0,1.2173529411764705,1.2040727272727272,41.39,Very Heavy,Local
SH11571,Warehouse_DEN,Minneapolis,Amazon Logistics,2023-04-20,2023-04-27,17.1,303.85,Delivered,2247,7,7.0,0,0.13522474410324878,17.769005847953217,43.40714285714286,Medium,International
SH11572,Warehouse_SF,Denver,UPS,2023-12-07,2023-12-08,25.9,60.74,Delivered,131,1,1.0,0,0.4636641221374046,2.3451737451737453,60.74,Heavy,Local
SH11573,Warehouse_CHI,Denver,DHL,2023-10-03,2023-10-07,18.3,172.23,Delivered,1000,4,4.0,0,0.17223,9.411475409836065,43.0575,Medium,Regional
SH11574,Warehouse_DEN,Denver,OnTrac,2023-12-20,2023-12-22,6.8,30.04,Delivered,152,2,2.0,0,0.1976315789473684,4.41764705882353,15.02,Medium,Local
SH11575,Warehouse_DEN,Phoenix,FedEx,2023-12-20,2023-12-21,34.7,86.21,Delivered,224,1,1.0,0,0.3848660714285714,2.484438040345821,86.21,Heavy,Local
SH11576,Warehouse_LA,Houston,OnTrac,2023-07-01,2023-07-13,36.8,150.78,Delayed,882,2,12.0,1,0.17095238095238097,4.097282608695653,12.565,Heavy,Regional
SH11577,Warehouse_MIA,San Francisco,Amazon Logistics,2023-12-07,2023-12-11,28.7,238.39,Delivered,1229,4,4.0,0,0.1939707078925956,8.306271777003484,59.5975,Heavy,Cross-country
SH11578,Warehouse_ATL,Atlanta,FedEx,2023-01-16,2023-01-19,8.1,171.35,Returned,1305,3,3.0,0,0.13130268199233716,21.15432098765432,57.11666666666667,Medium,Cross-country
SH11579,Warehouse_NYC,Seattle,DHL,2023-07-27,2023-07-30,34.6,91.64,Delivered,344,3,3.0,0,0.2663953488372093,2.6485549132947974,30.546666666666667,Heavy,Regional
SH11580,Warehouse_SEA,Denver,UPS,2023-08-07,,52.4,194.19,Delivered,1071,4,,0,0.18131652661064426,3.7059160305343513,,Very Heavy,Cross-country
SH11581,Warehouse_SEA,Chicago,OnTrac,2023-12-06,2023-12-13,10.8,225.38,Delivered,1369,7,7.0,0,0.16463111760409058,20.868518518518517,32.19714285714286,Medium,Cross-country
SH11582,Warehouse_LA,Los Angeles,UPS,2023-04-22,2023-04-27,16.5,282.23,Delivered,2056,5,5.0,0,0.13727140077821012,17.104848484848485,56.446000000000005,Medium,International
SH11583,Warehouse_HOU,Chicago,USPS,2023-12-19,2023-12-23,108.5,299.16,Delivered,1240,4,4.0,0,0.24125806451612905,2.757235023041475,74.79,Very Heavy,Cross-country
SH11584,Warehouse_DEN,Los Angeles,OnTrac,2023-04-02,2023-04-06,5.8,173.56,Delivered,1355,4,4.0,0,0.12808856088560885,29.924137931034483,43.39,Medium,Cross-country
SH11585,Warehouse_HOU,Chicago,DHL,2023-10-21,2023-11-03,31.0,346.62,Delayed,2201,8,13.0,1,0.15748296228986824,11.181290322580645,26.663076923076922,Heavy,International
SH11586,Warehouse_BOS,Atlanta,USPS,2023-10-16,2023-10-17,58.5,83.51,Delivered,122,1,1.0,0,0.6845081967213115,1.4275213675213676,83.51,Very Heavy,Local
SH11587,Warehouse_MIA,Denver,Amazon Logistics,2023-10-04,2023-10-06,18.3,119.1,Lost,860,2,2.0,0,0.13848837209302325,6.508196721311474,59.55,Medium,Regional
SH11588,Warehouse_HOU,Detroit,Amazon Logistics,2023-08-19,2023-08-24,38.1,172.76,Delivered,1115,5,5.0,0,0.15494170403587443,4.534383202099737,34.552,Heavy,Cross-country
SH11589,Warehouse_MIA,San Francisco,DHL,2023-05-06,,42.5,287.0,Delivered,1527,3,,0,0.1879502292075966,6.752941176470588,,Heavy,Cross-country
SH11590,Warehouse_SEA,Atlanta,Amazon Logistics,2023-10-16,2023-10-19,15.2,160.36,Delivered,1098,3,3.0,0,0.14604735883424408,10.55,53.45333333333334,Medium,Cross-country
SH11591,Warehouse_MIA,Los Angeles,OnTrac,2023-08-05,2023-08-11,23.4,311.04,Delivered,2447,6,6.0,0,0.12711074785451573,13.292307692307695,51.84,Heavy,International
SH11592,Warehouse_BOS,Los Angeles,UPS,2023-01-12,2023-01-17,31.7,195.68,Delivered,1114,5,5.0,0,0.17565529622980253,6.172870662460568,39.136,Heavy,Cross-country
SH11593,Warehouse_NYC,Dallas,USPS,2023-01-12,2023-01-15,16.3,105.67,Delivered,759,3,3.0,0,0.13922266139657444,6.482822085889571,35.223333333333336,Medium,Regional
SH11594,Warehouse_SEA,Dallas,USPS,2023-03-14,2023-03-19,34.0,267.21,Delivered,2176,5,5.0,0,0.12279871323529411,7.859117647058823,53.44199999999999,Heavy,International
SH11595,Warehouse_MIA,Dallas,Amazon Logistics,2023-12-19,2023-12-22,10.0,60.18,Delivered,287,3,3.0,0,0.20968641114982578,6.018,20.06,Medium,Local
SH11596,Warehouse_LA,New York,UPS,2023-11-07,2023-11-11,17.4,250.16,Delivered,1356,4,4.0,0,0.18448377581120945,14.377011494252875,62.54,Medium,Cross-country
SH11597,Warehouse_DEN,Atlanta,OnTrac,2023-10-24,2023-10-26,20.0,113.54,Delivered,737,2,2.0,0,0.15405698778833107,5.6770000000000005,56.77,Medium,Regional
SH11598,Warehouse_SF,Phoenix,Amazon Logistics,2023-07-12,2023-07-15,11.5,148.69,Delivered,1189,3,3.0,0,0.12505466778805718,12.929565217391303,49.56333333333333,Medium,Cross-country
SH11599,Warehouse_CHI,Denver,DHL,2023-12-11,2023-12-14,35.1,226.64,Delivered,1000,3,3.0,0,0.22663999999999998,6.456980056980056,75.54666666666667,Heavy,Regional
SH11600,Warehouse_LA,Minneapolis,LaserShip,2023-10-16,2023-10-22,32.3,304.81,Delivered,2156,6,6.0,0,0.14137755102040817,9.436842105263159,50.80166666666667,Heavy,International
SH11601,Warehouse_MIA,Miami,UPS,2023-07-16,2023-07-18,38.4,177.3,Delivered,916,2,2.0,0,0.1935589519650655,4.617187500000001,88.65,Heavy,Regional
SH11602,Warehouse_SF,Seattle,USPS,2023-07-28,2023-08-09,71.9,123.54,Delayed,450,2,12.0,1,0.27453333333333335,1.7182197496522948,10.295,Very Heavy,Regional
SH11603,Warehouse_CHI,New York,OnTrac,2023-12-15,2023-12-19,10.7,219.96,Delivered,1474,4,4.0,0,0.14922659430122118,20.557009345794395,54.99,Medium,Cross-country
SH11604,Warehouse_SEA,Miami,USPS,2023-01-14,2023-01-18,20.6,181.01,In Transit,1523,4,4.0,0,0.11885095206828628,8.786893203883494,45.2525,Heavy,Cross-country
SH11605,Warehouse_NYC,Seattle,OnTrac,2023-03-25,2023-03-31,27.4,,Delivered,986,6,6.0,0,,,,Heavy,Regional
SH11606,Warehouse_BOS,Detroit,DHL,2023-06-16,2023-07-05,23.1,323.18,Delayed,1989,6,19.0,1,0.16248366013071897,13.99047619047619,17.009473684210526,Heavy,Cross-country
SH11607,Warehouse_SEA,Houston,LaserShip,2023-03-09,2023-03-14,8.2,212.27,Delivered,1713,5,5.0,0,0.12391710449503796,25.886585365853662,42.454,Medium,Cross-country
SH11608,Warehouse_MIA,Portland,LaserShip,2023-12-07,2023-12-09,30.1,122.82,Delivered,594,2,2.0,0,0.20676767676767677,4.080398671096345,61.41,Heavy,Regional
SH11609,Warehouse_NYC,Phoenix,FedEx,2023-12-22,2023-12-27,12.6,367.26,Delivered,2151,5,5.0,0,0.1707391910739191,29.14761904761905,73.452,Medium,International
SH11610,Warehouse_CHI,Boston,Amazon Logistics,2023-02-09,2023-02-13,33.4,160.62,Delivered,989,4,4.0,0,0.16240647118301316,4.808982035928144,40.155,Heavy,Regional
SH11611,Warehouse_ATL,Denver,UPS,2023-12-21,2023-12-22,17.3,70.13,Delivered,250,1,1.0,0,0.28052,4.053757225433525,70.13,Medium,Local
SH11612,Warehouse_LA,Boston,OnTrac,2023-05-24,2023-05-27,39.6,95.86,Delivered,378,3,3.0,0,0.2535978835978836,2.4207070707070706,31.953333333333333,Heavy,Regional
SH11613,Warehouse_CHI,Detroit,Amazon Logistics,2023-09-27,2023-09-28,58.9,105.74,Delivered,283,1,1.0,0,0.3736395759717314,1.7952461799660442,105.74,Very Heavy,Local
SH11614,Warehouse_BOS,Detroit,DHL,2023-09-09,2023-09-12,66.7,268.34,Delivered,1387,3,3.0,0,0.1934679163662581,4.023088455772114,89.44666666666666,Very Heavy,Cross-country
SH11615,Warehouse_SEA,Houston,FedEx,2023-04-04,2023-04-10,7.0,303.42,Delivered,2228,6,6.0,0,0.13618491921005388,43.34571428571429,50.57,Medium,International
SH11616,Warehouse_DEN,Atlanta,LaserShip,2023-05-19,2023-05-24,49.9,288.11,Delivered,2067,5,5.0,0,0.13938558297048864,5.773747494989981,57.622,Heavy,International
SH11617,Warehouse_HOU,Detroit,USPS,2023-09-04,2023-09-10,7.2,,Delayed,881,5,6.0,1,,,,Medium,Regional
SH11618,Warehouse_SF,Boston,USPS,2023-08-24,2023-08-27,8.8,132.34,Delivered,1021,3,3.0,0,0.12961802154750246,15.038636363636362,44.11333333333334,Medium,Cross-country
SH11619,Warehouse_MIA,Minneapolis,LaserShip,2023-09-28,2023-10-01,14.5,183.23,Delivered,1420,3,3.0,0,0.12903521126760562,12.63655172413793,61.07666666666666,Medium,Cross-country
SH11620,Warehouse_BOS,Phoenix,LaserShip,2023-03-08,2023-03-12,25.8,137.06,In Transit,896,4,4.0,0,0.15296875000000001,5.312403100775194,34.265,Heavy,Regional
SH11621,Warehouse_SF,Los Angeles,OnTrac,2023-04-25,2023-04-27,10.6,110.85,Delivered,752,2,2.0,0,0.147406914893617,10.45754716981132,55.425,Medium,Regional
SH11622,Warehouse_ATL,Atlanta,USPS,2023-11-25,2023-11-27,22.1,93.0,Delivered,398,2,2.0,0,0.23366834170854273,4.208144796380091,46.5,Heavy,Regional
SH11623,Warehouse_DEN,Miami,Amazon Logistics,2023-04-17,2023-04-22,15.3,157.36,Delivered,1237,5,5.0,0,0.12721099434114794,10.284967320261439,31.472,Medium,Cross-country
SH11624,Warehouse_DEN,Miami,OnTrac,2023-01-30,2023-02-03,16.2,230.74,Delivered,1651,4,4.0,0,0.13975772259236827,14.243209876543212,57.685,Medium,Cross-country
SH11625,Warehouse_LA,Miami,Amazon Logistics,2023-12-31,2024-01-04,37.0,306.42,Delivered,1658,4,4.0,0,0.18481302774427022,8.281621621621621,76.605,Heavy,Cross-country
SH11626,Warehouse_MIA,Denver,USPS,2023-12-11,2023-12-17,42.7,319.58,Delivered,1829,6,6.0,0,0.17472936030617822,7.484309133489461,53.26333333333333,Heavy,Cross-country
SH11627,Warehouse_NYC,Houston,DHL,2023-02-03,2023-02-08,7.4,252.34,Delivered,1879,5,5.0,0,0.1342948376796168,34.1,50.468,Medium,Cross-country
SH11628,Warehouse_HOU,Detroit,Amazon Logistics,2023-08-17,2023-08-22,23.4,89.92,Delayed,454,1,5.0,1,0.19806167400881058,3.842735042735043,17.984,Heavy,Regional
SH11629,Warehouse_NYC,Minneapolis,Amazon Logistics,2023-05-06,2023-05-07,34.9,61.85,Delivered,197,1,1.0,0,0.31395939086294417,1.7722063037249285,61.85,Heavy,Local
SH11630,Warehouse_DEN,Chicago,OnTrac,2023-05-24,2023-05-29,8.1,174.87,Delivered,1325,5,5.0,0,0.13197735849056605,21.588888888888892,34.974000000000004,Medium,Cross-country
SH11631,Warehouse_LA,Portland,FedEx,2023-11-08,2023-11-14,6.2,268.27,Delivered,1538,6,6.0,0,0.17442782834850454,43.269354838709674,44.711666666666666,Medium,Cross-country
SH11632,Warehouse_SF,Chicago,OnTrac,2023-01-05,2023-01-10,14.0,151.05,Delivered,1077,5,5.0,0,0.1402506963788301,10.789285714285715,30.21,Medium,Cross-country
SH11633,Warehouse_HOU,Miami,DHL,2023-11-06,2023-11-10,10.0,118.15,Delayed,638,2,4.0,1,0.18518808777429469,11.815000000000001,29.5375,Medium,Regional
SH11634,Warehouse_SF,Boston,USPS,2023-11-19,2023-11-28,43.6,304.3,Delivered,1947,9,9.0,0,0.15629173086800205,6.979357798165138,33.81111111111111,Heavy,Cross-country
SH11635,Warehouse_DEN,Atlanta,Amazon Logistics,2023-06-22,2023-06-27,16.1,143.0,Delivered,1074,5,5.0,0,0.13314711359404097,8.88198757763975,28.6,Medium,Cross-country
SH11636,Warehouse_ATL,Chicago,LaserShip,2023-06-12,2023-06-15,21.3,91.45,Delivered,587,3,3.0,0,0.15579216354344122,4.293427230046948,30.483333333333334,Heavy,Regional
SH11637,Warehouse_LA,Seattle,USPS,2023-03-22,2023-03-26,66.3,204.27,Delivered,1135,4,4.0,0,0.17997356828193833,3.0809954751131223,51.0675,Very Heavy,Cross-country
SH11638,Warehouse_MIA,Atlanta,OnTrac,2023-02-21,2023-02-24,5.9,103.51,Delivered,746,3,3.0,0,0.1387533512064343,17.544067796610168,34.50333333333334,Medium,Regional
SH11639,Warehouse_BOS,Boston,USPS,2023-10-03,2023-10-07,28.9,227.91,Lost,1675,4,4.0,0,0.13606567164179104,7.886159169550173,56.9775,Heavy,Cross-country
SH11640,Warehouse_LA,Boston,USPS,2023-10-31,2023-11-07,32.4,226.41,Delivered,1636,7,7.0,0,0.1383924205378973,6.987962962962963,32.34428571428571,Heavy,Cross-country
SH11641,Warehouse_HOU,San Francisco,USPS,2023-01-19,2023-01-26,53.0,322.97,Delivered,2490,7,7.0,0,0.12970682730923697,6.0937735849056605,46.13857142857143,Very Heavy,International
SH11642,Warehouse_MIA,Portland,USPS,2023-04-30,2023-05-13,37.0,211.45,Delayed,1433,4,13.0,1,0.14755757152826238,5.714864864864865,16.265384615384615,Heavy,Cross-country
SH11643,Warehouse_ATL,Detroit,OnTrac,2023-05-15,2023-05-17,33.8,134.61,Lost,775,2,2.0,0,0.17369032258064518,3.9825443786982255,67.305,Heavy,Regional
SH11644,Warehouse_HOU,San Francisco,OnTrac,2023-08-22,2023-08-28,12.3,190.39,Delivered,1393,6,6.0,0,0.13667623833452977,15.478861788617884,31.731666666666666,Medium,Cross-country
SH11645,Warehouse_LA,Los Angeles,DHL,2023-02-02,2023-02-08,15.5,351.5,Delivered,2499,6,6.0,0,0.140656262505002,22.677419354838708,58.583333333333336,Medium,International
SH11646,Warehouse_ATL,Phoenix,OnTrac,2023-05-25,2023-05-28,29.2,126.94,Delivered,680,3,3.0,0,0.18667647058823528,4.347260273972603,42.31333333333333,Heavy,Regional
SH11647,Warehouse_CHI,Houston,DHL,2023-02-28,2023-03-07,39.9,36.45,Delayed,2190,6,7.0,1,0.016643835616438358,0.9135338345864663,5.207142857142857,Heavy,International
SH11648,Warehouse_LA,Los Angeles,DHL,2023-07-27,2023-08-02,24.6,295.52,Delivered,1899,6,6.0,0,0.15561874670879408,12.0130081300813,49.25333333333333,Heavy,Cross-country
SH11649,Warehouse_ATL,Phoenix,FedEx,2023-02-22,2023-02-27,27.4,336.51,Delivered,2166,5,5.0,0,0.1553601108033241,12.28138686131387,67.30199999999999,Heavy,International
SH11650,Warehouse_CHI,Dallas,OnTrac,2023-08-27,2023-08-30,9.9,67.66,Delivered,520,3,3.0,0,0.1301153846153846,6.834343434343434,22.55333333333333,Medium,Regional
SH11651,Warehouse_DEN,New York,Amazon Logistics,2023-01-30,2023-02-01,16.2,106.95,Delivered,715,2,2.0,0,0.1495804195804196,6.601851851851852,53.475,Medium,Regional
SH11652,Warehouse_ATL,Dallas,LaserShip,2023-10-20,2023-10-25,27.9,261.5,In Transit,1773,5,5.0,0,0.14749012972363226,9.372759856630825,52.3,Heavy,Cross-country
SH11653,Warehouse_SEA,Detroit,DHL,2023-05-15,2023-05-17,16.2,75.07,Delivered,369,2,2.0,0,0.20344173441734414,4.633950617283951,37.535,Medium,Regional
SH11654,Warehouse_NYC,Los Angeles,FedEx,2023-08-18,2023-08-20,5.3,107.55,Delivered,846,2,2.0,0,0.1271276595744681,20.29245283018868,53.775,Medium,Regional
SH11655,Warehouse_LA,Boston,Amazon Logistics,2023-08-29,2023-09-01,23.7,137.37,Delivered,905,3,3.0,0,0.1517900552486188,5.79620253164557,45.79,Heavy,Regional
SH11656,Warehouse_BOS,Los Angeles,DHL,2023-12-02,2023-12-04,5.6,36.1,Delivered,171,2,2.0,0,0.2111111111111111,6.446428571428572,18.05,Medium,Local
SH11657,Warehouse_MIA,Minneapolis,DHL,2023-02-18,2023-02-24,8.9,296.47,Delivered,2222,6,6.0,0,0.13342484248424843,33.31123595505618,49.41166666666667,Medium,International
SH11658,Warehouse_SEA,Miami,FedEx,2023-02-08,2023-02-14,27.2,375.67,Delivered,2462,6,6.0,0,0.152587327376117,13.81139705882353,62.61166666666667,Heavy,International
SH11659,Warehouse_ATL,Minneapolis,OnTrac,2023-07-06,2023-07-11,9.7,191.62,Delivered,1529,5,5.0,0,0.12532374100719423,19.754639175257733,38.324,Medium,Cross-country
SH11660,Warehouse_BOS,Miami,UPS,2023-04-30,2023-05-05,3.0,237.95,Delivered,1912,5,5.0,0,0.12445083682008368,79.31666666666666,47.589999999999996,Light,Cross-country
SH11661,Warehouse_LA,New York,LaserShip,2023-12-17,2023-12-20,60.3,272.78,Delivered,1194,3,3.0,0,0.22845896147403683,4.523714759535655,90.92666666666666,Very Heavy,Cross-country
SH11662,Warehouse_CHI,Detroit,UPS,2023-12-09,2023-12-20,10.3,,Delayed,283,1,11.0,1,,,,Medium,Local
SH11663,Warehouse_SF,Portland,LaserShip,2023-06-11,2023-06-17,34.3,296.22,Delivered,1916,6,6.0,0,0.1546033402922756,8.636151603498543,49.370000000000005,Heavy,Cross-country
SH11664,Warehouse_MIA,Denver,UPS,2023-04-08,2023-04-13,34.2,113.11,Delivered,504,5,5.0,0,0.22442460317460317,3.3073099415204674,22.622,Heavy,Regional
SH11665,Warehouse_SEA,Chicago,Amazon Logistics,2023-08-01,2023-08-09,70.5,367.67,Delivered,2442,8,8.0,0,0.15056101556101556,5.21517730496454,45.95875,Very Heavy,International
SH11666,Warehouse_LA,Seattle,LaserShip,2023-03-27,2023-04-01,13.1,162.21,Delivered,1135,5,5.0,0,0.14291629955947138,12.382442748091604,32.442,Medium,Cross-country
